No,TMNo,EnNo,Name,Column1,GMNo,Mode,IN/OUT,Antipass,DateTime
474,1,40,          ,1,1, ,0,3/15/2021 12:38,
475,1,54,          ,1,1, ,0,3/15/2021 12:38,
476,1,43,          ,1,1, ,0,3/15/2021 12:38,
477,1,4,          ,1,1, ,0,3/15/2021 12:40,
478,1,51,          ,1,1, ,0,3/15/2021 12:40,
479,1,32,          ,1,1, ,0,3/15/2021 12:40,
480,1,53,          ,1,1, ,0,3/15/2021 12:41,
481,1,26,          ,1,1, ,0,3/15/2021 12:43,
482,1,3,          ,1,1, ,0,3/15/2021 12:44,
483,1,44,          ,1,1, ,0,3/15/2021 12:46,
484,1,43,          ,1,1, ,0,3/15/2021 12:48,
485,1,54,          ,1,1, ,0,3/15/2021 12:48,
486,1,40,          ,1,1, ,0,3/15/2021 12:48,
487,1,58,          ,1,1, ,0,3/15/2021 12:48,
488,1,49,          ,1,1, ,0,3/15/2021 12:50,
489,1,48,          ,1,1, ,0,3/15/2021 12:50,
490,1,23,          ,1,1, ,0,3/15/2021 12:50,
491,1,57,          ,1,1, ,0,3/15/2021 12:51,
492,1,15,          ,1,1, ,0,3/15/2021 12:52,
493,1,56,          ,1,1, ,0,3/15/2021 13:00,
494,1,10,          ,1,1, ,0,3/15/2021 13:02,
495,1,55,          ,1,1, ,0,3/15/2021 16:30,
496,1,52,          ,1,1, ,0,3/15/2021 16:30,
497,1,38,          ,1,1, ,0,3/15/2021 16:30,
498,1,11,          ,1,1, ,0,3/15/2021 16:30,
499,1,43,          ,1,1, ,0,3/15/2021 16:30,
500,1,20,          ,1,1, ,0,3/15/2021 16:30,
501,1,18,          ,1,1, ,0,3/15/2021 16:30,
502,1,23,          ,1,1, ,0,3/15/2021 16:30,
503,1,48,          ,1,1, ,0,3/15/2021 16:30,
504,1,5,          ,1,1, ,0,3/15/2021 16:30,
505,1,57,          ,1,1, ,0,3/15/2021 16:30,
506,1,34,          ,1,1, ,0,3/15/2021 16:30,
507,1,12,          ,1,1, ,0,3/15/2021 16:30,
508,1,6,          ,1,1, ,0,3/15/2021 16:30,
509,1,53,          ,1,1, ,0,3/15/2021 16:30,
510,1,53,          ,1,1, ,0,3/15/2021 16:30,
511,1,51,          ,1,1, ,0,3/15/2021 16:30,
512,1,51,          ,1,1, ,0,3/15/2021 16:30,
513,1,32,          ,1,1, ,0,3/15/2021 16:30,
514,1,59,          ,1,1, ,0,3/15/2021 16:30,
515,1,29,          ,1,1, ,0,3/15/2021 16:31,
516,1,58,          ,1,1, ,0,3/15/2021 16:31,
517,1,37,          ,1,1, ,0,3/15/2021 16:31,
518,1,16,          ,1,1, ,0,3/15/2021 16:31,
519,1,24,          ,1,1, ,0,3/15/2021 16:31,
520,1,17,          ,1,1, ,0,3/15/2021 16:31,
521,1,40,          ,1,1, ,0,3/15/2021 16:31,
522,1,26,          ,1,1, ,0,3/15/2021 16:31,
523,1,46,          ,1,1, ,0,3/15/2021 16:31,
524,1,31,          ,1,1, ,0,3/15/2021 16:31,
525,1,14,          ,1,1, ,0,3/15/2021 16:31,
526,1,15,          ,1,1, ,0,3/15/2021 16:31,
527,1,50,          ,1,1, ,0,3/15/2021 16:31,
528,1,10,          ,1,1, ,0,3/15/2021 16:31,
529,1,45,          ,1,1, ,0,3/15/2021 16:32,
530,1,49,          ,1,1, ,0,3/15/2021 16:32,
531,1,36,          ,1,1, ,0,3/15/2021 16:32,
532,1,30,          ,1,1, ,0,3/15/2021 16:32,
533,1,44,          ,1,1, ,0,3/15/2021 16:32,
534,1,25,          ,1,1, ,0,3/15/2021 16:32,
535,1,9,          ,1,1, ,0,3/15/2021 16:32,
536,1,7,          ,1,1, ,0,3/15/2021 16:32,
537,1,8,          ,1,1, ,0,3/15/2021 16:32,
538,1,3,          ,1,1, ,0,3/15/2021 16:34,
539,1,39,          ,1,1, ,0,3/15/2021 16:34,
540,1,54,          ,1,1, ,0,3/15/2021 16:34,
541,1,21,          ,1,1, ,0,3/15/2021 16:35,
542,1,35,          ,1,1, ,0,3/15/2021 16:36,
543,1,19,          ,1,1, ,0,3/15/2021 16:38,
544,1,33,          ,1,1, ,0,3/15/2021 16:49,
545,1,4,          ,1,1, ,0,3/15/2021 16:51,
546,1,18,          ,1,1, ,0,3/16/2021 6:04,
547,1,5,          ,1,1, ,0,3/16/2021 6:08,
548,1,30,          ,1,1, ,0,3/16/2021 6:26,
549,1,57,          ,1,1, ,0,3/16/2021 6:29,
550,1,16,          ,1,1, ,0,3/16/2021 6:30,
551,1,56,          ,1,1, ,0,3/16/2021 6:30,
552,1,2,          ,1,1, ,0,3/16/2021 6:56,
553,1,25,          ,1,1, ,0,3/16/2021 6:57,
554,1,1,          ,1,1, ,0,3/16/2021 6:59,
555,1,32,          ,1,1, ,0,3/16/2021 7:01,
556,1,10,          ,1,1, ,0,3/16/2021 7:02,
557,1,59,          ,1,1, ,0,3/16/2021 7:03,
558,1,50,          ,1,1, ,0,3/16/2021 7:04,
559,1,40,          ,1,1, ,0,3/16/2021 7:05,
560,1,14,          ,1,1, ,0,3/16/2021 7:05,
561,1,21,          ,1,1, ,0,3/16/2021 7:06,
562,1,17,          ,1,1, ,0,3/16/2021 7:07,
563,1,17,          ,1,1, ,0,3/16/2021 7:07,
564,1,54,          ,1,1, ,0,3/16/2021 7:08,
565,1,45,          ,1,1, ,0,3/16/2021 7:10,
566,1,15,          ,1,1, ,0,3/16/2021 7:12,
567,1,38,          ,1,1, ,0,3/16/2021 7:12,
568,1,52,          ,1,1, ,0,3/16/2021 7:13,
569,1,9,          ,1,1, ,0,3/16/2021 7:13,
570,1,6,          ,1,1, ,0,3/16/2021 7:13,
571,1,20,          ,1,1, ,0,3/16/2021 7:14,
572,1,34,          ,1,1, ,0,3/16/2021 7:14,
573,1,11,          ,1,1, ,0,3/16/2021 7:14,
574,1,43,          ,1,1, ,0,3/16/2021 7:15,
575,1,35,          ,1,1, ,0,3/16/2021 7:15,
576,1,37,          ,1,1, ,0,3/16/2021 7:15,
577,1,58,          ,1,1, ,0,3/16/2021 7:15,
578,1,36,          ,1,1, ,0,3/16/2021 7:19,
579,1,51,          ,1,1, ,0,3/16/2021 7:19,
580,1,31,          ,1,1, ,0,3/16/2021 7:20,
581,1,26,          ,1,1, ,0,3/16/2021 7:21,
582,1,23,          ,1,1, ,0,3/16/2021 7:21,
583,1,4,          ,1,1, ,0,3/16/2021 7:21,
584,1,7,          ,1,1, ,0,3/16/2021 7:22,
585,1,3,          ,1,1, ,0,3/16/2021 7:22,
586,1,8,          ,1,1, ,0,3/16/2021 7:22,
587,1,48,          ,1,1, ,0,3/16/2021 7:23,
588,1,12,          ,1,1, ,0,3/16/2021 7:26,
589,1,39,          ,1,1, ,0,3/16/2021 7:27,
590,1,33,          ,1,1, ,0,3/16/2021 7:27,
591,1,46,          ,1,1, ,0,3/16/2021 7:30,
592,1,53,          ,1,1, ,0,3/16/2021 7:32,
593,1,49,          ,1,1, ,0,3/16/2021 7:33,
594,1,24,          ,1,1, ,0,3/16/2021 7:34,
595,1,19,          ,1,1, ,0,3/16/2021 7:36,
596,1,29,          ,1,1, ,0,3/16/2021 7:46,
597,1,13,          ,1,1, ,0,3/16/2021 7:50,
598,1,11,          ,1,1, ,0,3/16/2021 12:00,
599,1,56,          ,1,1, ,0,3/16/2021 12:00,
600,1,11,          ,1,1, ,0,3/16/2021 12:00,
601,1,45,          ,1,1, ,0,3/16/2021 12:00,
602,1,13,          ,1,1, ,0,3/16/2021 12:00,
603,1,46,          ,1,1, ,0,3/16/2021 12:00,
604,1,44,          ,1,1, ,0,3/16/2021 12:00,
605,1,18,          ,1,1, ,0,3/16/2021 12:00,
606,1,36,          ,1,1, ,0,3/16/2021 12:00,
607,1,33,          ,1,1, ,0,3/16/2021 12:00,
608,1,40,          ,1,1, ,0,3/16/2021 12:01,
609,1,19,          ,1,1, ,0,3/16/2021 12:01,
610,1,43,          ,1,1, ,0,3/16/2021 12:01,
611,1,51,          ,1,1, ,0,3/16/2021 12:01,
612,1,54,          ,1,1, ,0,3/16/2021 12:01,
613,1,32,          ,1,1, ,0,3/16/2021 12:01,
614,1,31,          ,1,1, ,0,3/16/2021 12:02,
615,1,21,          ,1,1, ,0,3/16/2021 12:02,
616,1,4,          ,1,1, ,0,3/16/2021 12:03,
617,1,38,          ,1,1, ,0,3/16/2021 12:04,
618,1,59,          ,1,1, ,0,3/16/2021 12:05,
619,1,20,          ,1,1, ,0,3/16/2021 12:06,
620,1,3,          ,1,1, ,0,3/16/2021 12:07,
621,1,30,          ,1,1, ,0,3/16/2021 12:08,
622,1,58,          ,1,1, ,0,3/16/2021 12:08,
623,1,39,          ,1,1, ,0,3/16/2021 12:08,
624,1,10,          ,1,1, ,0,3/16/2021 12:08,
625,1,26,          ,1,1, ,0,3/16/2021 12:09,
626,1,23,          ,1,1, ,0,3/16/2021 12:09,
627,1,57,          ,1,1, ,0,3/16/2021 12:09,
628,1,9,          ,1,1, ,0,3/16/2021 12:09,
629,1,16,          ,1,1, ,0,3/16/2021 12:09,
630,1,13,          ,1,1, ,0,3/16/2021 12:10,
631,1,11,          ,1,1, ,0,3/16/2021 12:10,
632,1,56,          ,1,1, ,0,3/16/2021 12:10,
633,1,36,          ,1,1, ,0,3/16/2021 12:10,
634,1,46,          ,1,1, ,0,3/16/2021 12:10,
635,1,48,          ,1,1, ,0,3/16/2021 12:10,
636,1,15,          ,1,1, ,0,3/16/2021 12:11,
637,1,18,          ,1,1, ,0,3/16/2021 12:11,
638,1,19,          ,1,1, ,0,3/16/2021 12:11,
639,1,34,          ,1,1, ,0,3/16/2021 12:12,
640,1,43,          ,1,1, ,0,3/16/2021 12:12,
641,1,40,          ,1,1, ,0,3/16/2021 12:12,
642,1,54,          ,1,1, ,0,3/16/2021 12:12,
643,1,45,          ,1,1, ,0,3/16/2021 12:12,
644,1,31,          ,1,1, ,0,3/16/2021 12:12,
645,1,49,          ,1,1, ,0,3/16/2021 12:12,
646,1,21,          ,1,1, ,0,3/16/2021 12:14,
647,1,33,          ,1,1, ,0,3/16/2021 12:18,
648,1,58,          ,1,1, ,0,3/16/2021 12:18,
649,1,59,          ,1,1, ,0,3/16/2021 12:19,
650,1,10,          ,1,1, ,0,3/16/2021 12:19,
651,1,9,          ,1,1, ,0,3/16/2021 12:19,
652,1,3,          ,1,1, ,0,3/16/2021 12:19,
653,1,39,          ,1,1, ,0,3/16/2021 12:20,
654,1,14,          ,1,1, ,0,3/16/2021 12:20,
655,1,17,          ,1,1, ,0,3/16/2021 12:20,
656,1,17,          ,1,1, ,0,3/16/2021 12:20,
657,1,25,          ,1,1, ,0,3/16/2021 12:21,
658,1,35,          ,1,1, ,0,3/16/2021 12:21,
659,1,34,          ,1,1, ,0,3/16/2021 12:22,
660,1,4,          ,1,1, ,0,3/16/2021 12:23,
661,1,37,          ,1,1, ,0,3/16/2021 12:23,
662,1,16,          ,1,1, ,0,3/16/2021 12:23,
663,1,5,          ,1,1, ,0,3/16/2021 12:24,
664,1,6,          ,1,1, ,0,3/16/2021 12:26,
665,1,12,          ,1,1, ,0,3/16/2021 12:26,
666,1,2,          ,1,1, ,0,3/16/2021 12:27,
667,1,2,          ,1,1, ,0,3/16/2021 12:27,
668,1,20,          ,1,1, ,0,3/16/2021 12:28,
669,1,38,          ,1,1, ,0,3/16/2021 12:29,
670,1,57,          ,1,1, ,0,3/16/2021 12:30,
671,1,14,          ,1,1, ,0,3/16/2021 12:31,
672,1,26,          ,1,1, ,0,3/16/2021 12:31,
673,1,29,          ,1,1, ,0,3/16/2021 12:32,
674,1,25,          ,1,1, ,0,3/16/2021 12:32,
675,1,35,          ,1,1, ,0,3/16/2021 12:32,
676,1,51,          ,1,1, ,0,3/16/2021 12:36,
677,1,37,          ,1,1, ,0,3/16/2021 12:36,
678,1,48,          ,1,1, ,0,3/16/2021 12:37,
679,1,15,          ,1,1, ,0,3/16/2021 12:38,
680,1,17,          ,1,1, ,0,3/16/2021 12:40,
681,1,5,          ,1,1, ,0,3/16/2021 12:40,
682,1,8,          ,1,1, ,0,3/16/2021 12:41,
683,1,49,          ,1,1, ,0,3/16/2021 12:41,
684,1,7,          ,1,1, ,0,3/16/2021 12:41,
685,1,30,          ,1,1, ,0,3/16/2021 12:42,
686,1,6,          ,1,1, ,0,3/16/2021 12:44,
687,1,12,          ,1,1, ,0,3/16/2021 12:44,
688,1,2,          ,1,1, ,0,3/16/2021 12:45,
689,1,32,          ,1,1, ,0,3/16/2021 12:47,
690,1,8,          ,1,1, ,0,3/16/2021 12:52,
691,1,7,          ,1,1, ,0,3/16/2021 12:54,
692,1,23,          ,1,1, ,0,3/16/2021 16:22,
693,1,23,          ,1,1, ,0,3/16/2021 16:30,
694,1,11,          ,1,1, ,0,3/16/2021 16:30,
695,1,24,          ,1,1, ,0,3/16/2021 16:30,
696,1,43,          ,1,1, ,0,3/16/2021 16:30,
697,1,58,          ,1,1, ,0,3/16/2021 16:30,
698,1,45,          ,1,1, ,0,3/16/2021 16:30,
699,1,20,          ,1,1, ,0,3/16/2021 16:30,
700,1,34,          ,1,1, ,0,3/16/2021 16:30,
701,1,12,          ,1,1, ,0,3/16/2021 16:30,
702,1,15,          ,1,1, ,0,3/16/2021 16:30,
703,1,57,          ,1,1, ,0,3/16/2021 16:30,
704,1,53,          ,1,1, ,0,3/16/2021 16:30,
705,1,52,          ,1,1, ,0,3/16/2021 16:30,
706,1,38,          ,1,1, ,0,3/16/2021 16:30,
707,1,40,          ,1,1, ,0,3/16/2021 16:30,
708,1,29,          ,1,1, ,0,3/16/2021 16:30,
709,1,59,          ,1,1, ,0,3/16/2021 16:30,
710,1,54,          ,1,1, ,0,3/16/2021 16:30,
711,1,18,          ,1,1, ,0,3/16/2021 16:30,
712,1,5,          ,1,1, ,0,3/16/2021 16:30,
713,1,5,          ,1,1, ,0,3/16/2021 16:30,
714,1,56,          ,1,1, ,0,3/16/2021 16:30,
715,1,16,          ,1,1, ,0,3/16/2021 16:30,
716,1,51,          ,1,1, ,0,3/16/2021 16:30,
717,1,37,          ,1,1, ,0,3/16/2021 16:30,
718,1,3,          ,1,1, ,0,3/16/2021 16:30,
719,1,14,          ,1,1, ,0,3/16/2021 16:31,
720,1,17,          ,1,1, ,0,3/16/2021 16:31,
721,1,32,          ,1,1, ,0,3/16/2021 16:31,
722,1,26,          ,1,1, ,0,3/16/2021 16:31,
723,1,46,          ,1,1, ,0,3/16/2021 16:31,
724,1,13,          ,1,1, ,0,3/16/2021 16:31,
725,1,31,          ,1,1, ,0,3/16/2021 16:31,
726,1,19,          ,1,1, ,0,3/16/2021 16:31,
727,1,10,          ,1,1, ,0,3/16/2021 16:31,
728,1,25,          ,1,1, ,0,3/16/2021 16:31,
729,1,36,          ,1,1, ,0,3/16/2021 16:31,
730,1,21,          ,1,1, ,0,3/16/2021 16:32,
731,1,8,          ,1,1, ,0,3/16/2021 16:32,
732,1,49,          ,1,1, ,0,3/16/2021 16:32,
733,1,9,          ,1,1, ,0,3/16/2021 16:32,
734,1,9,          ,1,1, ,0,3/16/2021 16:32,
735,1,35,          ,1,1, ,0,3/16/2021 16:32,
736,1,48,          ,1,1, ,0,3/16/2021 16:33,
737,1,48,          ,1,1, ,0,3/16/2021 16:33,
738,1,6,          ,1,1, ,0,3/16/2021 16:33,
739,1,2,          ,1,1, ,0,3/16/2021 16:33,
740,1,30,          ,1,1, ,0,3/16/2021 16:33,
741,1,39,          ,1,1, ,0,3/16/2021 16:35,
742,1,33,          ,1,1, ,0,3/16/2021 16:39,
743,1,4,          ,1,1, ,0,3/16/2021 16:55,
744,1,18,          ,1,1, ,0,3/17/2021 5:55,
745,1,5,          ,1,1, ,0,3/17/2021 6:01,
746,1,16,          ,1,1, ,0,3/17/2021 6:27,
747,1,56,          ,1,1, ,0,3/17/2021 6:36,
748,1,2,          ,1,1, ,0,3/17/2021 6:46,
749,1,25,          ,1,1, ,0,3/17/2021 6:49,
750,1,58,          ,1,1, ,0,3/17/2021 6:50,
751,1,57,          ,1,1, ,0,3/17/2021 6:51,
752,1,32,          ,1,1, ,0,3/17/2021 7:01,
753,1,3,          ,1,1, ,0,3/17/2021 7:01,
754,1,10,          ,1,1, ,0,3/17/2021 7:01,
755,1,6,          ,1,1, ,0,3/17/2021 7:05,
756,1,38,          ,1,1, ,0,3/17/2021 7:06,
757,1,54,          ,1,1, ,0,3/17/2021 7:08,
758,1,45,          ,1,1, ,0,3/17/2021 7:09,
759,1,31,          ,1,1, ,0,3/17/2021 7:09,
760,1,26,          ,1,1, ,0,3/17/2021 7:09,
761,1,11,          ,1,1, ,0,3/17/2021 7:11,
762,1,43,          ,1,1, ,0,3/17/2021 7:11,
763,1,37,          ,1,1, ,0,3/17/2021 7:11,
764,1,55,          ,1,1, ,0,3/17/2021 7:11,
765,1,34,          ,1,1, ,0,3/17/2021 7:11,
766,1,53,          ,1,1, ,0,3/17/2021 7:12,
767,1,40,          ,1,1, ,0,3/17/2021 7:13,
768,1,15,          ,1,1, ,0,3/17/2021 7:14,
769,1,59,          ,1,1, ,0,3/17/2021 7:15,
770,1,30,          ,1,1, ,0,3/17/2021 7:16,
771,1,14,          ,1,1, ,0,3/17/2021 7:16,
772,1,51,          ,1,1, ,0,3/17/2021 7:16,
773,1,17,          ,1,1, ,0,3/17/2021 7:16,
774,1,17,          ,1,1, ,0,3/17/2021 7:16,
775,1,17,          ,1,1, ,0,3/17/2021 7:16,
776,1,21,          ,1,1, ,0,3/17/2021 7:18,
777,1,53,          ,1,1, ,0,3/17/2021 7:19,
778,1,8,          ,1,1, ,0,3/17/2021 7:20,
779,1,35,          ,1,1, ,0,3/17/2021 7:21,
780,1,24,          ,1,1, ,0,3/17/2021 7:22,
781,1,52,          ,1,1, ,0,3/17/2021 7:23,
782,1,20,          ,1,1, ,0,3/17/2021 7:24,
783,1,48,          ,1,1, ,0,3/17/2021 7:26,
784,1,39,          ,1,1, ,0,3/17/2021 7:26,
785,1,44,          ,1,1, ,0,3/17/2021 7:29,
786,1,36,          ,1,1, ,0,3/17/2021 7:29,
787,1,49,          ,1,1, ,0,3/17/2021 7:30,
788,1,19,          ,1,1, ,0,3/17/2021 7:33,
789,1,4,          ,1,1, ,0,3/17/2021 7:34,
790,1,46,          ,1,1, ,0,3/17/2021 7:38,
791,1,33,          ,1,1, ,0,3/17/2021 7:39,
792,1,13,          ,1,1, ,0,3/17/2021 7:43,
793,1,12,          ,1,1, ,0,3/17/2021 7:43,
794,1,29,          ,1,1, ,0,3/17/2021 7:47,
795,1,19,          ,1,1, ,0,3/17/2021 12:00,
796,1,56,          ,1,1, ,0,3/17/2021 12:00,
797,1,5,          ,1,1, ,0,3/17/2021 12:00,
798,1,34,          ,1,1, ,0,3/17/2021 12:00,
799,1,10,          ,1,1, ,0,3/17/2021 12:00,
800,1,12,          ,1,1, ,0,3/17/2021 12:00,
801,1,25,          ,1,1, ,0,3/17/2021 12:00,
802,1,46,          ,1,1, ,0,3/17/2021 12:00,
803,1,45,          ,1,1, ,0,3/17/2021 12:00,
804,1,35,          ,1,1, ,0,3/17/2021 12:00,
805,1,38,          ,1,1, ,0,3/17/2021 12:00,
806,1,43,          ,1,1, ,0,3/17/2021 12:00,
807,1,29,          ,1,1, ,0,3/17/2021 12:01,
808,1,20,          ,1,1, ,0,3/17/2021 12:01,
809,1,54,          ,1,1, ,0,3/17/2021 12:01,
810,1,17,          ,1,1, ,0,3/17/2021 12:01,
811,1,30,          ,1,1, ,0,3/17/2021 12:01,
812,1,26,          ,1,1, ,0,3/17/2021 12:01,
813,1,26,          ,1,1, ,0,3/17/2021 12:01,
814,1,37,          ,1,1, ,0,3/17/2021 12:01,
815,1,11,          ,1,1, ,0,3/17/2021 12:01,
816,1,33,          ,1,1, ,0,3/17/2021 12:01,
817,1,39,          ,1,1, ,0,3/17/2021 12:01,
818,1,36,          ,1,1, ,0,3/17/2021 12:01,
819,1,59,          ,1,1, ,0,3/17/2021 12:01,
820,1,40,          ,1,1, ,0,3/17/2021 12:02,
821,1,44,          ,1,1, ,0,3/17/2021 12:03,
822,1,4,          ,1,1, ,0,3/17/2021 12:03,
823,1,23,          ,1,1, ,0,3/17/2021 12:03,
824,1,14,          ,1,1, ,0,3/17/2021 12:04,
825,1,55,          ,1,1, ,0,3/17/2021 12:06,
826,1,49,          ,1,1, ,0,3/17/2021 12:07,
827,1,44,          ,1,1, ,0,3/17/2021 12:07,
828,1,24,          ,1,1, ,0,3/17/2021 12:10,
829,1,19,          ,1,1, ,0,3/17/2021 12:10,
830,1,45,          ,1,1, ,0,3/17/2021 12:10,
831,1,46,          ,1,1, ,0,3/17/2021 12:10,
832,1,36,          ,1,1, ,0,3/17/2021 12:11,
833,1,33,          ,1,1, ,0,3/17/2021 12:11,
834,1,48,          ,1,1, ,0,3/17/2021 12:11,
835,1,15,          ,1,1, ,0,3/17/2021 12:11,
836,1,32,          ,1,1, ,0,3/17/2021 12:12,
837,1,51,          ,1,1, ,0,3/17/2021 12:12,
838,1,40,          ,1,1, ,0,3/17/2021 12:12,
839,1,53,          ,1,1, ,0,3/17/2021 12:13,
840,1,52,          ,1,1, ,0,3/17/2021 12:13,
841,1,58,          ,1,1, ,0,3/17/2021 12:14,
842,1,18,          ,1,1, ,0,3/17/2021 12:15,
843,1,54,          ,1,1, ,0,3/17/2021 12:15,
844,1,11,          ,1,1, ,0,3/17/2021 12:16,
845,1,55,          ,1,1, ,0,3/17/2021 12:17,
846,1,57,          ,1,1, ,0,3/17/2021 12:18,
847,1,20,          ,1,1, ,0,3/17/2021 12:27,
848,1,43,          ,1,1, ,0,3/17/2021 12:29,
849,1,24,          ,1,1, ,0,3/17/2021 12:30,
850,1,56,          ,1,1, ,0,3/17/2021 12:30,
851,1,59,          ,1,1, ,0,3/17/2021 12:30,
852,1,6,          ,1,1, ,0,3/17/2021 12:33,
853,1,2,          ,1,1, ,0,3/17/2021 12:33,
854,1,34,          ,1,1, ,0,3/17/2021 12:33,
855,1,38,          ,1,1, ,0,3/17/2021 12:34,
856,1,51,          ,1,1, ,0,3/17/2021 12:34,
857,1,53,          ,1,1, ,0,3/17/2021 12:35,
858,1,32,          ,1,1, ,0,3/17/2021 12:35,
859,1,21,          ,1,1, ,0,3/17/2021 12:35,
860,1,3,          ,1,1, ,0,3/17/2021 12:35,
861,1,16,          ,1,1, ,0,3/17/2021 12:35,
862,1,26,          ,1,1, ,0,3/17/2021 12:36,
863,1,12,          ,1,1, ,0,3/17/2021 12:38,
864,1,52,          ,1,1, ,0,3/17/2021 12:39,
865,1,37,          ,1,1, ,0,3/17/2021 12:40,
866,1,7,          ,1,1, ,0,3/17/2021 12:40,
867,1,58,          ,1,1, ,0,3/17/2021 12:40,
868,1,6,          ,1,1, ,0,3/17/2021 12:43,
869,1,2,          ,1,1, ,0,3/17/2021 12:43,
870,1,14,          ,1,1, ,0,3/17/2021 12:44,
871,1,17,          ,1,1, ,0,3/17/2021 12:44,
872,1,25,          ,1,1, ,0,3/17/2021 12:44,
873,1,35,          ,1,1, ,0,3/17/2021 12:44,
874,1,5,          ,1,1, ,0,3/17/2021 12:45,
875,1,4,          ,1,1, ,0,3/17/2021 12:46,
876,1,21,          ,1,1, ,0,3/17/2021 12:47,
877,1,39,          ,1,1, ,0,3/17/2021 12:47,
878,1,10,          ,1,1, ,0,3/17/2021 12:48,
879,1,30,          ,1,1, ,0,3/17/2021 12:49,
880,1,3,          ,1,1, ,0,3/17/2021 12:50,
881,1,8,          ,1,1, ,0,3/17/2021 12:50,
882,1,29,          ,1,1, ,0,3/17/2021 12:50,
883,1,16,          ,1,1, ,0,3/17/2021 12:51,
884,1,57,          ,1,1, ,0,3/17/2021 12:53,
885,1,49,          ,1,1, ,0,3/17/2021 12:53,
886,1,15,          ,1,1, ,0,3/17/2021 12:53,
887,1,48,          ,1,1, ,0,3/17/2021 12:58,
888,1,7,          ,1,1, ,0,3/17/2021 12:58,
889,1,9,          ,1,1, ,0,3/17/2021 12:58,
890,1,9,          ,1,1, ,0,3/17/2021 12:59,
891,1,8,          ,1,1, ,0,3/17/2021 13:00,
892,1,9,          ,1,1, ,0,3/17/2021 13:00,
893,1,58,          ,1,1, ,0,3/17/2021 16:30,
894,1,55,          ,1,1, ,0,3/17/2021 16:30,
895,1,11,          ,1,1, ,0,3/17/2021 16:30,
896,1,57,          ,1,1, ,0,3/17/2021 16:30,
897,1,34,          ,1,1, ,0,3/17/2021 16:30,
898,1,15,          ,1,1, ,0,3/17/2021 16:30,
899,1,40,          ,1,1, ,0,3/17/2021 16:30,
900,1,38,          ,1,1, ,0,3/17/2021 16:30,
901,1,52,          ,1,1, ,0,3/17/2021 16:30,
902,1,12,          ,1,1, ,0,3/17/2021 16:30,
903,1,54,          ,1,1, ,0,3/17/2021 16:30,
904,1,20,          ,1,1, ,0,3/17/2021 16:30,
905,1,37,          ,1,1, ,0,3/17/2021 16:30,
906,1,35,          ,1,1, ,0,3/17/2021 16:30,
907,1,14,          ,1,1, ,0,3/17/2021 16:30,
908,1,36,          ,1,1, ,0,3/17/2021 16:30,
909,1,53,          ,1,1, ,0,3/17/2021 16:30,
910,1,6,          ,1,1, ,0,3/17/2021 16:31,
911,1,51,          ,1,1, ,0,3/17/2021 16:31,
912,1,16,          ,1,1, ,0,3/17/2021 16:31,
913,1,48,          ,1,1, ,0,3/17/2021 16:31,
914,1,56,          ,1,1, ,0,3/17/2021 16:31,
915,1,46,          ,1,1, ,0,3/17/2021 16:31,
916,1,44,          ,1,1, ,0,3/17/2021 16:31,
917,1,18,          ,1,1, ,0,3/17/2021 16:31,
918,1,49,          ,1,1, ,0,3/17/2021 16:31,
919,1,43,          ,1,1, ,0,3/17/2021 16:31,
920,1,19,          ,1,1, ,0,3/17/2021 16:31,
921,1,5,          ,1,1, ,0,3/17/2021 16:32,
922,1,32,          ,1,1, ,0,3/17/2021 16:32,
923,1,25,          ,1,1, ,0,3/17/2021 16:32,
924,1,33,          ,1,1, ,0,3/17/2021 16:32,
925,1,10,          ,1,1, ,0,3/17/2021 16:32,
926,1,59,          ,1,1, ,0,3/17/2021 16:32,
927,1,8,          ,1,1, ,0,3/17/2021 16:32,
928,1,24,          ,1,1, ,0,3/17/2021 16:33,
929,1,7,          ,1,1, ,0,3/17/2021 16:33,
930,1,17,          ,1,1, ,0,3/17/2021 16:33,
931,1,21,          ,1,1, ,0,3/17/2021 16:33,
932,1,23,          ,1,1, ,0,3/17/2021 16:33,
933,1,3,          ,1,1, ,0,3/17/2021 16:34,
934,1,39,          ,1,1, ,0,3/17/2021 16:34,
935,1,26,          ,1,1, ,0,3/17/2021 16:35,
936,1,45,          ,1,1, ,0,3/17/2021 16:35,
937,1,31,          ,1,1, ,0,3/17/2021 16:36,
938,1,29,          ,1,1, ,0,3/17/2021 16:37,
939,1,2,          ,1,1, ,0,3/17/2021 16:37,
940,1,9,          ,1,1, ,0,3/17/2021 16:38,
941,1,30,          ,1,1, ,0,3/17/2021 16:38,
942,1,4,          ,1,1, ,0,3/17/2021 16:54,
943,1,56,          ,1,1, ,0,3/18/2021 7:02,
944,1,15,          ,1,1, ,0,3/18/2021 7:02,
945,1,32,          ,1,1, ,0,3/18/2021 7:02,
946,1,32,          ,1,1, ,0,3/18/2021 7:02,
947,1,25,          ,1,1, ,0,3/18/2021 7:02,
948,1,7,          ,1,1, ,0,3/18/2021 7:02,
949,1,14,          ,1,1, ,0,3/18/2021 7:02,
950,1,14,          ,1,1, ,0,3/18/2021 7:02,
951,1,25,          ,1,1, ,0,3/18/2021 7:02,
952,1,52,          ,1,1, ,0,3/18/2021 7:04,
953,1,45,          ,1,1, ,0,3/18/2021 7:05,
954,1,10,          ,1,1, ,0,3/18/2021 7:07,
